,Time,X_velocity,Y_velocity,Z_velocity,X_angular,Y_angular,Z_angular,X_acceleration,Y_acceleration,Z_acceleration,Vertical_Speed,Pitch,Bank,Yaw,IAS,Greyout
178,3.85,-73.24133301,-34.9734726,135.4170227,0.018928913,0.002531634,-0.076443054,0.05366236,-0.582318008,0.024807792,-34.9734726,-0.280097604,0.031805638,2.074169636,134.7443848,0
179,3.872,-73.2321701,-35.28041077,135.3979187,0.018834203,0.002618367,-0.076882102,0.053037036,-0.574151039,0.02410097,-35.28041077,-0.281629175,0.032212112,2.074064732,134.789856,0
180,3.893,-73.2228775,-35.58731461,135.3786926,0.018739225,0.002705098,-0.077321194,0.053033695,-0.574152946,0.024101028,-35.58731461,-0.283169448,0.032617621,2.073957443,134.8358002,0
181,3.915,-73.21353149,-35.89270401,135.3596344,0.018632811,0.002780452,-0.077812262,0.052438218,-0.56655848,0.023370732,-35.89270401,-0.28471899,0.033022009,2.073847294,134.8821869,0
182,3.937,-73.20406342,-36.1980629,135.3404694,0.018526146,0.002855805,-0.078303367,0.052434467,-0.566560566,0.023370864,-36.1980629,-0.286278248,0.033425163,2.073733807,134.9290161,0
183,3.958,-73.19452667,-36.5020256,135.3214569,0.018407905,0.002919655,-0.078838453,0.051868446,-0.559565902,0.022620145,-36.5020256,-0.287847787,0.033826925,2.073618412,134.9762726,0
184,3.98,-73.17511749,-37.10860443,135.2833099,0.018159293,0.003035785,-0.079944707,0.051327337,-0.553194761,0.021852607,-37.10860443,-0.291019112,0.034625761,2.073380947,135.0720367,0
185,4.002,-73.16525269,-37.41122055,135.2641907,0.018028943,0.003088066,-0.080515876,0.051322881,-0.553197265,0.021852886,-37.41122055,-0.292621613,0.035022564,2.0732584,135.1205139,0
186,4.023,-73.15526581,-37.71276093,135.245163,0.017887471,0.003128936,-0.081116498,0.050737835,-0.547877014,0.02108621,-37.71276093,-0.294235796,0.035417426,2.073133945,135.1693573,0
187,4.045,-73.14515686,-38.01426315,135.2259979,0.017745823,0.003169808,-0.081717134,0.050733112,-0.547879636,0.021086566,-38.01426315,-0.295861959,0.035810232,2.073007107,135.2185822,0
188,4.066,-73.13492584,-38.31473923,135.2069397,0.017594336,0.003199257,-0.08233919,0.050261069,-0.542773724,0.020295065,-38.31473923,-0.297500283,0.036200847,2.072878838,135.268158,0
189,4.088,-73.12457275,-38.61517715,135.1877441,0.017442696,0.00322871,-0.082961254,0.050256144,-0.542776465,0.020295493,-38.61517715,-0.299150974,0.036589161,2.072748661,135.3180847,0
190,4.109,-73.11408234,-38.91470718,135.1686401,0.017281771,0.003246889,-0.083597817,0.049811121,-0.538325846,0.019497126,-38.91470718,-0.300814182,0.036975045,2.072617054,135.3683472,0
191,4.132,-73.10347748,-39.21420288,135.1493988,0.017120723,0.003265072,-0.084234379,0.049806044,-0.538328767,0.019497622,-39.21420288,-0.302490085,0.037358399,2.07248354,135.4189606,0
192,4.153,-73.09270477,-39.51292038,135.1302185,0.016952584,0.003272218,-0.08487881,0.049386151,-0.534521282,0.018696588,-39.51292038,-0.304178715,0.037739102,2.072348118,135.4698944,0
193,4.174,-73.08182526,-39.81159592,135.1109009,0.016784351,0.003279371,-0.085523233,0.049380973,-0.534524262,0.018697144,-39.81159592,-0.305880189,0.038117085,2.072211742,135.5211487,0
194,4.196,-73.07076263,-40.10960388,135.0916138,0.016610157,0.003275726,-0.086168841,0.048982497,-0.531310081,0.017898461,-40.10960388,-0.307594508,0.038492236,2.072074413,135.5727081,0
195,4.217,-73.05958557,-40.4075737,135.0721893,0.016435899,0.00327209,-0.086814426,0.04897726,-0.531313181,0.017899077,-40.4075737,-0.309321672,0.038864497,2.071935177,135.624588,0
196,4.239,-73.04819489,-40.7050705,135.0527344,0.016254272,0.003258077,-0.087457865,0.048518434,-0.529155374,0.01711688,-40.7050705,-0.311061651,0.039233737,2.071794987,135.6767426,0
197,4.26,-73.02497101,-41.2995491,135.0135193,0.015884496,0.003219934,-0.088736057,0.048172638,-0.527181029,0.016326377,-41.2995491,-0.314580023,0.039962821,2.071512699,135.7819214,0
198,4.281,-73.01313782,-41.59653473,134.9937744,0.01569638,0.003195806,-0.089370802,0.04816743,-0.527184188,0.016327124,-41.59653473,-0.316358238,0.040322479,2.071369648,135.8349304,0
199,4.303,-73.00107574,-41.89319611,134.9739685,0.015502556,0.003161929,-0.089991972,0.04784891,-0.525815904,0.01554425,-41.89319611,-0.318148911,0.040678747,2.071226597,135.8881989,0
200,4.324,-72.98889923,-42.18981934,134.9540253,0.015308768,0.003128067,-0.090613097,0.047843795,-0.525819123,0.015545053,-42.18981934,-0.319951981,0.041031569,2.071082592,135.9417267,0
201,4.345,-72.97647858,-42.48622894,134.9340057,0.015110479,0.003085139,-0.091216765,0.047537096,-0.5249964,0.014794231,-42.48622894,-0.321767271,0.041380852,2.070938587,135.9955139,0
202,4.366,-72.96394348,-42.78259277,134.9138336,0.01491226,0.00304223,-0.091820389,0.0475321,-0.52499944,0.01479509,-42.78259277,-0.32359454,0.041726537,2.070793629,136.0496979,0
203,4.388,-72.95114136,-43.07885361,134.8935699,0.014709821,0.00299043,-0.092401884,0.047254622,-0.524780691,0.014035091,-43.07885361,-0.325433671,0.042068545,2.07064867,136.104126,0
204,4.41,-72.93822479,-43.37506866,134.8731537,0.014507486,0.002938651,-0.092983343,0.047249794,-0.524783731,0.014036002,-43.37506866,-0.327284366,0.042406812,2.070503712,136.158783,0
205,4.431,-72.92501068,-43.67136383,134.8525543,0.014301619,0.002878542,-0.093540199,0.046897762,-0.525562465,0.013303363,-43.67136383,-0.329146445,0.042741269,2.070358753,136.2136688,0
206,4.452,-72.9116745,-43.96761322,134.8318176,0.01409589,0.002818457,-0.094097011,0.046893105,-0.525565445,0.013304326,-43.96761322,-0.33101964,0.043071855,2.070213318,136.2687836,0
207,4.474,-72.8980484,-44.26395416,134.8109283,0.013887653,0.002750471,-0.094625011,0.046662733,-0.526374996,0.01257752,-44.26395416,-0.332903564,0.043398518,2.070068359,136.3241119,0
208,4.495,-72.88430023,-44.56024551,134.7898712,0.013679586,0.002682509,-0.095152959,0.046658304,-0.526377916,0.012578527,-44.56024551,-0.334798127,0.043721206,2.069923401,136.3796692,0
209,4.516,-72.87025452,-44.85671616,134.7686462,0.013469812,0.002607181,-0.095649473,0.046444442,-0.527661264,0.011871834,-44.85671616,-0.336702824,0.044039868,2.069778919,136.4354401,0
210,4.537,-72.85608673,-45.15313721,134.7472687,0.013260239,0.002531879,-0.096145943,0.046440292,-0.527664065,0.011872882,-45.15313721,-0.338617474,0.044354465,2.069634914,136.4914246,0
211,4.559,-72.84159851,-45.44981766,134.7256622,0.01304974,0.002449759,-0.096608803,0.046241865,-0.529387355,0.011188207,-45.44981766,-0.340541691,0.044664957,2.06949091,136.5476227,0
212,4.58,-72.81206512,-46.04341125,134.6819305,0.012629051,0.002279323,-0.09749908,0.046053942,-0.5315184,0.010528382,-46.04341125,-0.344417542,0.045273487,2.069205761,136.660675,0
213,4.602,-72.79701233,-46.34032059,134.65979,0.012418889,0.002191007,-0.097926497,0.046050396,-0.531521022,0.010529495,-46.34032059,-0.346368462,0.045571469,2.06906414,136.717514,0
214,4.623,-72.78158569,-46.6377182,134.6373291,0.012209195,0.00209706,-0.098318271,0.045778498,-0.534522295,0.009903093,-46.6377182,-0.348327518,0.04586523,2.068923473,136.7745514,0
215,4.645,-72.76605225,-46.93506241,134.6147156,0.011999791,0.002003146,-0.098710001,0.045775265,-0.534524739,0.009904231,-46.93506241,-0.350294471,0.046154749,2.068783283,136.8318176,0
216,4.665,-72.75016022,-47.23286438,134.5918274,0.011791831,0.001904114,-0.099064119,0.045627657,-0.537345886,0.009294864,-47.23286438,-0.352268845,0.04644002,2.068645,136.8892822,0
217,4.687,-72.73415375,-47.53061295,134.5687714,0.011584185,0.001805114,-0.099418193,0.045624714,-0.537348211,0.009296024,-47.53061295,-0.354250371,0.046721019,2.068506718,136.9469757,0
218,4.708,-72.7177887,-47.82887268,134.5454254,0.011378671,0.001701562,-0.09973412,0.045488305,-0.540471137,0.008713669,-47.82887268,-0.356238544,0.046997752,2.068370342,137.0048676,0
219,4.73,-72.7013092,-48.12707901,134.5218964,0.011173493,0.001598044,-0.100049995,0.045485709,-0.540473282,0.008714844,-48.12707901,-0.358233124,0.047270212,2.068234921,137.0629578,0
220,4.752,-72.6844635,-48.42583847,134.4980621,0.010971126,0.001490559,-0.100327604,0.045358103,-0.543855429,0.008162647,-48.42583847,-0.360233575,0.047538407,2.068100452,137.1212769,0
221,4.773,-72.66749573,-48.72454453,134.4740448,0.010769115,0.001383109,-0.100605175,0.045355875,-0.543857396,0.008163835,-48.72454453,-0.362239659,0.047802333,2.067967892,137.1797943,0
222,4.795,-72.65015411,-49.02384567,134.4496918,0.010570539,0.001272261,-0.100844659,0.045236476,-0.547466516,0.007641687,-49.02384567,-0.364250898,0.048062004,2.067836285,137.2385406,0
223,4.817,-72.63269806,-49.3230896,134.4251709,0.010372336,0.001161449,-0.101084098,0.045234561,-0.547468364,0.007642877,-49.3230896,-0.366267025,0.04831744,2.067706585,137.2975006,0
224,4.839,-72.61484528,-49.62305832,134.400238,0.010178042,0.001047843,-0.101286858,0.045013599,-0.551823378,0.007158562,-49.62305832,-0.368287534,0.048568647,2.067577839,137.3566742,0
225,4.86,-72.57850647,-50.22352219,134.3496552,0.009794944,0.000818413,-0.101655453,0.044917051,-0.555774868,0.00669945,-50.22352219,-0.37234053,0.049058467,2.067326069,137.4756927,0
226,4.881,-72.56002808,-50.52402115,134.3240051,0.009606152,0.000702588,-0.101821288,0.044915836,-0.555776358,0.006700637,-50.52402115,-0.374372274,0.049297132,2.067202568,137.5355377,0
227,4.902,-72.54117584,-50.82519531,134.2979736,0.009422586,0.00058501,-0.101951346,0.044824831,-0.559853494,0.006272261,-50.82519531,-0.376406997,0.04953168,2.067080975,137.5956116,0
228,4.923,-72.52220917,-51.12630844,134.271759,0.00923943,0.000467467,-0.102081366,0.044823937,-0.559854746,0.006273441,-51.12630844,-0.378444433,0.04976213,2.066960812,137.6559296,0
229,4.945,-72.50285339,-51.42811203,134.2451477,0.009060407,0.000348721,-0.102177061,0.044736143,-0.564039886,0.0058756,-51.42811203,-0.380484074,0.049988519,2.066842556,137.7164917,0
230,4.966,-72.48338318,-51.72984695,134.2183533,0.0088818,0.000230011,-0.102272719,0.04473557,-0.564041018,0.005876767,-51.72984695,-0.382525772,0.050210871,2.066726208,137.7773132,0
231,4.987,-72.46353912,-52.03229141,134.1911469,0.008708788,0.000110593,-0.102335393,0.044649255,-0.568320453,0.005507131,-52.03229141,-0.384569079,0.050429221,2.066611767,137.8383942,0
232,5.008,-72.44356537,-52.33466721,134.1637573,0.008536195,-8.79E-06,-0.102398023,0.04464899,-0.568321526,0.00550829,-52.33466721,-0.386613727,0.050643604,2.066499233,137.8997192,0
233,5.03,-72.42318726,-52.63785934,134.1358948,0.008369771,-0.000128421,-0.102429725,0.044446185,-0.57325238,0.005173175,-52.63785934,-0.388659388,0.050854087,2.066389084,137.9613037,0
234,5.051,-72.40267944,-52.940979,134.1078491,0.008203766,-0.000248018,-0.102461398,0.044446208,-0.573253214,0.00517431,-52.940979,-0.390705734,0.051060688,2.066280842,138.0231628,0
235,5.072,-72.38179779,-53.2448082,134.0793762,0.008044452,-0.000367468,-0.102462836,0.044365197,-0.57757318,0.004863137,-53.2448082,-0.392752439,0.051263489,2.06617403,138.0852814,0
236,5.094,-72.3608017,-53.54856491,134.0507202,0.007885559,-0.000486885,-0.102464244,0.044365507,-0.577573836,0.004864249,-53.54856491,-0.394799292,0.05146252,2.066069603,138.1476593,0
237,5.115,-72.33943176,-53.85302734,134.0216217,0.00773359,-0.000605735,-0.10243658,0.044268373,-0.581880689,0.0045824,-53.85302734,-0.396845967,0.051657863,2.065967083,138.2103271,0
238,5.136,-72.31793976,-54.15741348,133.9923401,0.007582038,-0.000724552,-0.102408886,0.044268921,-0.581881225,0.004583487,-54.15741348,-0.398892194,0.051849551,2.065866947,138.2732544,0
239,5.159,-72.29608154,-54.46249008,133.962616,0.007437581,-0.000842404,-0.102354243,0.044167589,-0.586152256,0.004330575,-54.46249008,-0.400937617,0.052037667,2.065768719,138.3364716,0
240,5.179,-72.27410126,-54.7674942,133.9326935,0.007293536,-0.000960226,-0.102299571,0.044168398,-0.586152673,0.004331632,-54.7674942,-0.402982026,0.052222248,2.065672874,138.3999634,0
241,5.2,-72.22929382,-55.37878036,133.8717957,0.007020361,-0.001193157,-0.102140702,0.044062868,-0.590367138,0.004108247,-55.37878036,-0.407066852,0.05258112,2.065487385,138.5278168,0
242,5.221,-72.20643616,-55.68516159,133.8407288,0.00689127,-0.001307868,-0.102039449,0.043826576,-0.59517622,0.003916017,-55.68516159,-0.409106791,0.052755535,2.065397739,138.5921783,0
243,5.242,-72.18345642,-55.99145889,133.8094788,0.006762577,-0.00142255,-0.101938173,0.043827809,-0.595176458,0.003917007,-55.99145889,-0.411144853,0.052926682,2.065310001,138.6568298,0
244,5.264,-72.16012573,-56.29839706,133.7777863,0.006641477,-0.001535216,-0.101816691,0.043720834,-0.599209249,0.003747718,-56.29839706,-0.413180679,0.053094655,2.065224648,138.7217865,0
245,5.286,-72.1366806,-56.60525513,133.7458954,0.006520764,-0.001647854,-0.101695195,0.043722246,-0.599209309,0.003748668,-56.60525513,-0.415214241,0.053259499,2.065141201,138.7870483,0
246,5.307,-72.11289215,-56.91273117,133.713562,0.006407687,-0.001758175,-0.101555787,0.043606598,-0.603135765,0.003605961,-56.91273117,-0.417245239,0.053421304,2.065060139,138.8526154,0
247,5.327,-72.08898163,-57.22012329,133.6810303,0.006294985,-0.001868471,-0.101416364,0.04360817,-0.603135765,0.003606871,-57.22012329,-0.419273555,0.053580139,2.064981461,138.9184875,0
248,5.349,-72.06474304,-57.5281105,133.648056,0.006189917,-0.001976173,-0.10126131,0.043483056,-0.606943429,0.003489935,-57.5281105,-0.42129904,0.053736079,2.06490469,138.9846802,0
249,5.37,-72.04038239,-57.83600998,133.6148834,0.006085213,-0.002083852,-0.101106234,0.043484773,-0.606943309,0.003490803,-57.83600998,-0.423321486,0.0538892,2.064830303,139.051178,0
250,5.391,-72.01569366,-58.14447784,133.5812683,0.005988108,-0.002188687,-0.100937769,0.043349512,-0.61062175,0.003398763,-58.14447784,-0.425340861,0.054039583,2.064757824,139.1179962,0
251,5.412,-71.9908905,-58.45286179,133.5474701,0.005891354,-0.0022935,-0.100769289,0.043351352,-0.610621631,0.003399594,-58.45286179,-0.427356899,0.05418729,2.064687252,139.1851349,0
252,5.434,-71.96572876,-58.76189804,133.5131531,0.005801207,-0.002395204,-0.100590304,0.043073762,-0.614888847,0.003334822,-58.76189804,-0.429369569,0.054332413,2.064619064,139.2526093,0
253,5.454,-71.94044495,-59.07085037,133.4786377,0.005711397,-0.002496887,-0.100411303,0.043075677,-0.614888608,0.003335613,-59.07085037,-0.431378782,0.054474998,2.064552784,139.3204041,0
254,5.476,-71.91485596,-59.38030243,133.4436798,0.005627164,-0.002595416,-0.100223109,0.042931132,-0.618255675,0.003290844,-59.38030243,-0.433384389,0.054615118,2.064488411,139.3885345,0
255,5.498,-71.88915253,-59.68967056,133.4085388,0.005543254,-0.002693927,-0.1000349,0.042933132,-0.618255377,0.003291601,-59.68967056,-0.43538636,0.054752816,2.064426422,139.4569855,0
256,5.518,-71.86315155,-59.9995079,133.3729553,0.005465214,-0.002789034,-0.099839613,0.042776287,-0.621466219,0.003275589,-59.9995079,-0.437384546,0.054888178,2.064365864,139.5257721,0
257,5.539,-71.8370285,-60.30925751,133.3371887,0.00538748,-0.002884123,-0.099644311,0.042778321,-0.621465862,0.003276305,-60.30925751,-0.439379007,0.055021252,2.06430769,139.5949097,0
258,5.56,-71.78411102,-60.92954636,133.2645874,0.005247566,-0.003066924,-0.099244133,0.04261047,-0.6245116,0.003287857,-60.92954636,-0.443356156,0.055280901,2.064197063,139.7342072,0
259,5.581,-71.75731659,-61.24005127,133.2277679,0.005185278,-0.003154466,-0.099041112,0.04242767,-0.62740314,0.003322939,-61.24005127,-0.445338875,0.055407647,2.064144611,139.8043671,0
260,5.602,-71.73040771,-61.55046844,133.1907654,0.005123266,-0.003241993,-0.098838076,0.042429764,-0.627402663,0.003323564,-61.55046844,-0.44731763,0.055532441,2.064094067,139.8748779,0
261,5.623,-71.70318604,-61.86138916,133.1532593,0.005068658,-0.003325436,-0.098634504,0.042094547,-0.630931139,0.003385845,-61.86138916,-0.449292392,0.055655383,2.064045429,139.9457397,0
262,5.643,-71.67584229,-62.17221832,133.1155548,0.005014309,-0.003408866,-0.098430932,0.042096648,-0.630930722,0.003386428,-62.17221832,-0.45126316,0.055776548,2.063998699,140.0169525,0
263,5.665,-71.64825439,-62.48339081,133.0774384,0.004967373,-0.003488174,-0.098227836,0.041902319,-0.633499026,0.003466916,-62.48339081,-0.453230023,0.055896036,2.063952923,140.0885162,0
264,5.685,-71.62054443,-62.79446793,133.0391235,0.004920681,-0.003567469,-0.098024733,0.041904401,-0.633498609,0.003467454,-62.79446793,-0.455192864,0.056013916,2.063909531,140.1604462,0
265,5.705,-71.59259796,-63.10586548,133.000412,0.004881231,-0.00364254,-0.097823605,0.041696485,-0.635919511,0.00356892,-63.10586548,-0.4571518,0.056130305,2.063868046,140.2327271,0
266,5.726,-71.56452942,-63.41716766,132.9615173,0.004842008,-0.0037176,-0.097622477,0.041698575,-0.635919094,0.003569415,-63.41716766,-0.459106714,0.056245249,2.063827515,140.3053436,0
267,5.747,-71.53623199,-63.72875214,132.9222107,0.004810338,-0.003788601,-0.097424582,0.041477293,-0.638192773,0.003695795,-63.72875214,-0.461057842,0.05635887,2.063788891,140.3783264,0
268,5.768,-71.5078125,-64.04024506,132.8827057,0.00477888,-0.003859594,-0.097226687,0.041479342,-0.638192356,0.003696245,-64.04024506,-0.463004977,0.056471236,2.063751698,140.4516296,0
269,5.789,-71.47917938,-64.35199738,132.842804,0.004754825,-0.003926039,-0.097033374,0.041245881,-0.640320182,0.003857164,-64.35199738,-0.464948356,0.056582458,2.063716412,140.5252991,0
270,5.81,-71.45043182,-64.66365051,132.8027191,0.004730966,-0.003992477,-0.096840054,0.041247863,-0.640319824,0.003857567,-64.66365051,-0.466887951,0.056692615,2.063682079,140.5993042,0
271,5.83,-71.42141724,-64.97566223,132.762146,0.004714144,-0.004054102,-0.096653745,0.040843882,-0.643133342,0.004040773,-64.97566223,-0.468823791,0.056801815,2.063649178,140.6738129,0
272,5.851,-71.39228821,-65.2875824,132.7213898,0.004697501,-0.004115721,-0.096467428,0.0408458,-0.643132985,0.00404113,-65.2875824,-0.470756024,0.056910116,2.063617706,140.7486725,0
273,5.872,-71.36295319,-65.59970093,132.6802521,0.00468787,-0.004172671,-0.09628778,0.040603507,-0.644993067,0.004231022,-65.59970093,-0.472684652,0.057017643,2.063587666,140.8238525,0
274,5.892,-71.33350372,-65.91172791,132.6389313,0.004678401,-0.004229617,-0.096108124,0.04060537,-0.644992769,0.004231335,-65.91172791,-0.474609792,0.057124466,2.063558578,140.8993835,0
275,5.912,-71.30386353,-66.22393799,132.5972137,0.004675558,-0.004281939,-0.095935926,0.040350851,-0.646742344,0.004432135,-66.22393799,-0.476531476,0.057230677,2.063530922,140.975235,0
276,5.933,-71.27410126,-66.53604889,132.5553131,0.004672863,-0.004334259,-0.095763728,0.04035265,-0.646742165,0.004432407,-66.53604889,-0.478449762,0.057336368,2.063504696,141.0514374,0
277,5.953,-71.24415588,-66.84832764,132.513031,0.004676394,-0.004382015,-0.095599636,0.0400864,-0.648389995,0.004642787,-66.84832764,-0.480364799,0.057441626,2.063478947,141.1279755,0
278,5.974,-71.21409607,-67.16049957,132.4705658,0.004680056,-0.00442977,-0.09543553,0.040088121,-0.648389757,0.004643021,-67.16049957,-0.482276589,0.057546511,2.063454151,141.2048492,0
279,5.995,-71.18384552,-67.47281647,132.4277344,0.004689536,-0.004473037,-0.095280074,0.039810628,-0.649945021,0.004861684,-67.47281647,-0.484185219,0.057651132,2.063430786,141.282074,0
280,6.015,-71.15348816,-67.78503418,132.3847046,0.004699134,-0.004516304,-0.095124602,0.039812263,-0.649944782,0.004861873,-67.78503418,-0.486090839,0.057755556,2.063408375,141.3596191,0
281,6.036,-71.12288666,-68.09752655,132.3412323,0.00471424,-0.004555022,-0.094979018,0.039366648,-0.652317584,0.005094327,-68.09752655,-0.487993509,0.057859868,2.06338644,141.4375153,0
282,6.057,-71.09217072,-68.40991211,132.2975464,0.004729451,-0.004593743,-0.094833426,0.039368201,-0.652317464,0.005094481,-68.40991211,-0.489893317,0.057964135,2.063365459,141.5157318,0
283,6.078,-71.0612793,-68.72240448,132.2535248,0.004749843,-0.004628164,-0.094697252,0.039085679,-0.653693616,0.005326212,-68.72240448,-0.491790354,0.058068447,2.063345432,141.5942993,0
284,6.099,-71.03028107,-69.03479767,132.2093048,0.004770325,-0.004662588,-0.094561063,0.039087161,-0.653693497,0.005326332,-69.03479767,-0.493684739,0.058172863,2.063326359,141.6732025,0
285,6.124,-70.96781921,-69.6596756,132.1199493,0.004820919,-0.00472307,-0.094307892,0.038795706,-0.655006945,0.005562594,-69.6596756,-0.497465879,0.058382321,2.063289165,141.8320007,0
286,6.144,-70.93636322,-69.97214508,132.0748291,0.004850615,-0.004749252,-0.094190978,0.038493134,-0.656267345,0.00580201,-69.97214508,-0.499352753,0.058487501,2.063271999,141.911911,0
287,6.167,-70.90479279,-70.28450775,132.0295258,0.004880377,-0.004775438,-0.094074056,0.038494457,-0.656267345,0.005802067,-70.28450775,-0.501237392,0.058593061,2.063254833,141.9921417,0
288,6.186,-70.8730545,-70.59695435,131.9838715,0.004914083,-0.004797695,-0.093966775,0.038182728,-0.657484353,0.006043548,-70.59695435,-0.503119826,0.058699075,2.063237667,142.0727081,0
289,6.206,-70.84120941,-70.9092865,131.9380188,0.004947843,-0.004819958,-0.093859494,0.038183961,-0.657484353,0.006043576,-70.9092865,-0.505000174,0.058805596,2.063221455,142.153595,0
290,6.227,-70.80912781,-71.2218399,131.8917236,0.004985274,-0.004838252,-0.093762703,0.037696581,-0.659620523,0.006294807,-71.2218399,-0.506878495,0.058912698,2.063206196,142.2348175,0
291,6.248,-70.77693939,-71.53427887,131.8452301,0.005022748,-0.004856552,-0.093665905,0.037697747,-0.659620583,0.006294806,-71.53427887,-0.508754849,0.05902043,2.063189983,142.3163757,0
292,6.27,-70.74458313,-71.8467865,131.7984009,0.005063536,-0.004871215,-0.093578525,0.037386056,-0.660754919,0.00653735,-71.8467865,-0.510629475,0.059128858,2.063174725,142.3982544,0
293,6.288,-70.71211243,-72.15917969,131.7513885,0.005104356,-0.004885885,-0.093491144,0.037387095,-0.660755038,0.006537321,-72.15917969,-0.512502372,0.059238028,2.063159466,142.4804535,0
294,6.309,-70.67948151,-72.47162628,131.7040253,0.005148092,-0.004897075,-0.093412913,0.037067231,-0.661874712,0.006778527,-72.47162628,-0.5143736,0.059347998,2.063144684,142.562973,0
295,6.332,-70.64673615,-72.78396606,131.6564789,0.00519185,-0.004908273,-0.093334675,0.037068252,-0.66187495,0.006778478,-72.78396606,-0.516243279,0.059458815,2.063129902,142.6458282,0
296,6.349,-70.61383057,-73.09635162,131.6085815,0.005238121,-0.004916152,-0.093265258,0.036740761,-0.662988603,0.007017312,-73.09635162,-0.518111527,0.059570536,2.06311512,142.7289886,0
297,6.37,-70.58081055,-73.40863037,131.5605011,0.005284406,-0.00492404,-0.093195826,0.036741674,-0.662988782,0.007017239,-73.40863037,-0.519978464,0.059683193,2.063100338,142.8124695,0
298,6.391,-70.54762268,-73.72096252,131.5120697,0.005332804,-0.004928775,-0.093134806,0.036407102,-0.664104462,0.007252723,-73.72096252,-0.521844029,0.05979684,2.063085079,142.8962708,0
299,6.411,-70.514328,-74.03318024,131.4634552,0.005381207,-0.004933519,-0.093073785,0.036407955,-0.6641047,0.00725263,-74.03318024,-0.523708463,0.059911516,2.063070774,142.9803925,0
300,6.432,-70.48078918,-74.34559631,131.4143829,0.005431496,-0.004935068,-0.093021803,0.035889667,-0.666235268,0.007494827,-74.34559631,-0.525571704,0.060027272,2.063055515,143.0648193,0
301,6.452,-70.44713593,-74.65789795,131.3651276,0.005481781,-0.004936627,-0.09296982,0.035890445,-0.666235566,0.007494719,-74.65789795,-0.527433932,0.060144126,2.063040257,143.1495514,0
302,6.472,-70.41332245,-74.97025299,131.3155365,0.005533599,-0.004935381,-0.092925392,0.035560559,-0.667351842,0.007720971,-74.97025299,-0.529295206,0.06026214,2.063024998,143.2346039,0
303,6.493,-70.37939453,-75.28249359,131.2657471,0.005585406,-0.004934145,-0.092880949,0.035561264,-0.667352259,0.007720845,-75.28249359,-0.531155646,0.060381338,2.063009262,143.3199615,0
304,6.513,-70.34529114,-75.59477234,131.2156067,0.005638376,-0.004930282,-0.092843547,0.035225041,-0.668493211,0.007940923,-75.59477234,-0.533015192,0.060501754,2.062993526,143.4056244,0
305,6.539,-70.3110733,-75.90694427,131.1652985,0.005691328,-0.004926429,-0.092806131,0.035225663,-0.668493629,0.007940784,-75.90694427,-0.534874082,0.060623415,2.062977314,143.4916229,0
306,6.554,-70.27668762,-76.21916962,131.114624,0.005742662,-0.004920198,-0.092775479,0.03488408,-0.669683576,0.008153493,-76.21916962,-0.536732256,0.060746323,2.062960148,143.5779572,0
307,6.574,-70.24217987,-76.53128052,131.0637817,0.005793971,-0.004913976,-0.09274482,0.034884721,-0.669683933,0.008153347,-76.53128052,-0.538589776,0.06087048,2.062943459,143.6646118,0
308,6.595,-70.20749664,-76.84346008,131.012558,0.005845344,-0.004905514,-0.092720263,0.0345378,-0.670967102,0.008366881,-76.84346008,-0.540446758,0.06099591,2.062925816,143.7516174,0
309,6.615,-70.17269135,-77.15552521,130.9611664,0.005896686,-0.004897061,-0.092695706,0.034538355,-0.670967579,0.008366724,-77.15552521,-0.542303324,0.061122637,2.062908173,143.8389587,0
310,6.635,-70.13763428,-77.46781921,130.9092865,0.005949162,-0.004886186,-0.092677094,0.033997577,-0.673370659,0.008591828,-77.46781921,-0.544159353,0.061250683,2.062889576,143.9266357,0
311,6.657,-70.10245514,-77.77999878,130.8572235,0.006001601,-0.004875321,-0.092658475,0.033998117,-0.673371136,0.008591662,-77.77999878,-0.546015024,0.061380081,2.062870502,144.0146484,0
312,6.677,-70.0670929,-78.09225464,130.8047943,0.006054931,-0.004862409,-0.092644051,0.033658102,-0.674744606,0.00879992,-78.09225464,-0.547870338,0.061510865,2.062851429,144.1029968,0
313,6.698,-70.03161621,-78.40438843,130.752182,0.006108217,-0.004849506,-0.092629634,0.033658531,-0.674745083,0.008799741,-78.40438843,-0.549725413,0.061643049,2.062831402,144.1916656,0
314,6.719,-69.99594116,-78.7166214,130.6991882,0.00616214,-0.004834687,-0.092618778,0.033313058,-0.676179886,0.009003521,-78.7166214,-0.551580131,0.061776664,2.062810421,144.2806702,0
315,6.74,-69.92415619,-79.34095001,130.592453,0.006266113,-0.004803127,-0.092598297,0.032945223,-0.677826524,0.009199653,-79.34095001,-0.55528897,0.062048223,2.062767506,144.459671,0
316,6.76,-69.88803864,-79.65305328,130.5387115,0.006316158,-0.004786385,-0.092588663,0.032945644,-0.677827001,0.009199469,-79.65305328,-0.557143092,0.062186122,2.062744617,144.5496674,0
317,6.781,-69.85170746,-79.96530151,130.4845428,0.006366443,-0.004767952,-0.092578955,0.032564491,-0.679606199,0.009393223,-79.96530151,-0.558996916,0.062325452,2.062721252,144.6399994,0
318,6.801,-69.81526184,-80.27742004,130.4302063,0.006416668,-0.004749528,-0.092569247,0.032564901,-0.679606736,0.009393033,-80.27742004,-0.56085062,0.062466215,2.062696934,144.7306519,0
