,Unnamed: 0,Time,X_velocity,Y_velocity,Z_velocity,X_angular,Y_angular,Z_angular,X_acceleration,Y_acceleration,Z_acceleration,Vertical_Speed,Pitch,Bank,Yaw,IAS,Greyout,IOP,Blood_Pressure,Temperature,Breath,SPO2,OPP
378,378,6.832,-71.80921173,-71.46082306,133.3138123,0.010555786,-0.006274549,-0.073213108,0.04112735,-0.781064689,0.02215418,-71.46082306,-0.512972414,0.046364479,2.069414616,143.7527924,0,13.081504992190967,115.09987170353557,36.40888738888912,16.184501785912197,98.19199962231366,102.0183667113446
379,379,6.849,-71.77422333,-71.79425049,133.2553253,0.010769518,-0.006066364,-0.072808743,0.041130524,-0.781062901,0.022152588,-71.79425049,-0.514435828,0.046547066,2.069478035,143.8327942,0,13.081123321310237,115.09986593353247,36.408533965141565,16.18591525509611,98.19140833675944,102.01874261222224
380,380,6.867,-71.73967743,-72.12561798,133.1973419,0.0109725,-0.005859389,-0.072540633,0.040131845,-0.770349503,0.02251181,-72.12561798,-0.515892625,0.046736017,2.069536686,143.9135437,0,13.081651855127692,115.06529475708709,36.40818385656781,16.18893920338513,98.18447230427851,101.9836429019594
381,381,6.884,-71.70500946,-72.45689392,133.1391907,0.011174913,-0.005652437,-0.072272561,0.040134005,-0.77034837,0.022510294,-72.45689392,-0.517343938,0.046931293,2.069590092,143.9950409,0,13.081272974720944,115.06529110117954,36.40783318665024,16.190378990994315,98.18387037369213,101.9840181264586
382,382,6.901,-71.67076874,-72.78612518,133.0815735,0.011370338,-0.005447685,-0.072131641,0.03914123,-0.759739339,0.022809083,-72.78612518,-0.518791139,0.047132846,2.069639683,144.0772858,0,13.081794375414049,115.03106010229179,36.407485747487875,16.19341666492151,98.17698443124624,101.94926572687774
383,383,6.918,-71.67076874,-72.78612518,133.0815735,0.011370338,-0.005447685,-0.072131641,0.03914123,-0.759739339,0.022809083,-72.78612518,-0.518791139,0.047132846,2.069639683,144.0772858,0,13.081794375414049,115.03106010229179,36.407485747487875,16.19341666492151,98.17698443124624,101.94926572687774
384,384,6.935,-71.63639832,-73.11526489,133.0238037,0.01156523,-0.005242959,-0.071990766,0.039142441,-0.759738863,0.022807628,-73.11526489,-0.520235419,0.04734065,2.069683552,144.1602325,0,13.081415980111128,115.03105856651057,36.407137708831684,16.194881959492875,98.17637219552675,101.94964258639943
385,385,6.952,-71.60244751,-73.4424057,132.9665375,0.011752884,-0.005041726,-0.071968496,0.038161453,-0.749333084,0.023060847,-73.4424057,-0.52167809,0.047554646,2.069722652,144.2438965,0,13.081919454452539,114.99748666583008,36.406792838224945,16.197917120032727,98.16959545973893,101.91556721137755
386,386,6.969,-71.56837463,-73.76945496,132.9091339,0.011940037,-0.00484052,-0.071946271,0.038161818,-0.749333143,0.023059454,-73.76945496,-0.523120105,0.047774818,2.069756985,144.3282471,0,13.081539170732942,114.99748685617104,36.40644740627438,16.19940713397923,98.16897318316852,101.9159476854381
387,387,6.986,-71.53468323,-74.09458923,132.8522186,0.012112001,-0.004643044,-0.072030075,0.037177619,-0.739398897,0.023261473,-74.09458923,-0.524562895,0.048000988,2.069786549,144.4132385,0,13.081999874440731,114.96543929312293,36.40610490680673,16.20239775067497,98.1624651925293,101.8834394186822
388,388,7.003,-71.50087738,-74.41963196,132.7951508,0.01228349,-0.004445595,-0.072113931,0.037177235,-0.739399433,0.023260165,-74.41963196,-0.526007056,0.048233066,2.069810867,144.4988708,0,13.08161580683898,114.96544102216168,36.405761884089905,16.20391033380354,98.16183374238507,101.8838252153227
389,389,7.02,-71.46735382,-74.74301147,132.7384491,0.012442387,-0.004252471,-0.072294958,0.036034569,-0.730982482,0.023441188,-74.74301147,-0.52745384,0.048470929,2.069829941,144.5851288,0,13.081943746886703,114.93829053430676,36.405421163135,16.20669783343449,98.15621418607846,101.85634678742005
390,390,7.037,-71.46735382,-74.74301147,132.7384491,0.012442387,-0.004252471,-0.072294958,0.036034569,-0.730982482,0.023441188,-74.74301147,-0.52745384,0.048470929,2.069829941,144.5851288,0,13.081943746886703,114.93829053430676,36.405421163135,16.20669783343449,98.15621418607846,101.85634678742005
391,391,7.054,-71.43370819,-75.06629181,132.6815948,0.012600832,-0.004059375,-0.072476037,0.036033485,-0.730983555,0.023439955,-75.06629181,-0.52890414,0.048714485,2.069844246,144.6719971,0,13.081554961898123,114.93829399533746,36.4050798849152,16.208232169253037,98.15557393508946,101.85673903343934
392,392,7.072,-71.40039063,-75.38782501,132.6251984,0.012746045,-0.00387186,-0.072742835,0.035105985,-0.72190094,0.02352909,-75.38782501,-0.530358851,0.048963591,2.069853306,144.7594147,0,13.081933511735713,114.90899868145267,36.4047411822792,16.211142132157836,98.14955126927298,101.82706516971696
393,393,7.09,-71.36695862,-75.70926666,132.5686493,0.012890828,-0.003684373,-0.073009685,0.035104245,-0.72190237,0.023527931,-75.70926666,-0.531818688,0.049218144,2.069857597,144.8474121,0,13.081537791674325,114.90900329361726,36.40440195639938,16.212696359145465,98.14890289958996,101.82746550194294
394,394,7.107,-71.33381653,-76.02905273,132.5125427,0.013022056,-0.00350317,-0.073352411,0.034204252,-0.713340819,0.023562355,-76.02905273,-0.533284664,0.049477994,2.069856644,144.9359436,0,13.081864623285224,114.88139091873173,36.40406506634183,16.215549579421374,98.14318009999747,101.7995262954465
395,395,7.124,-71.30056,-76.34874725,132.4562836,0.01315287,-0.003321996,-0.073695198,0.034202039,-0.713342667,0.023561275,-76.34874725,-0.534757257,0.049743026,2.069850445,145.0249786,0,13.08146073486128,114.88139687858852,36.40372765309045,16.217122071927975,98.14252432283187,101.79993614372724
396,396,7.14,-71.26755524,-76.66688538,132.4004211,0.013269867,-0.003147733,-0.074104048,0.033331331,-0.705362558,0.023543265,-76.66688538,-0.536237359,0.050013084,2.069839954,145.1145325,0,13.081729662312526,114.85566174688769,36.4033923318155,16.21990748124047,98.13713789717767,101.77393208457516
397,397,7.158,-71.26755524,-76.66688538,132.4004211,0.013269867,-0.003147733,-0.074104048,0.033331331,-0.705362558,0.023543265,-76.66688538,-0.536237359,0.050013084,2.069839954,145.1145325,0,13.081729662312526,114.85566174688769,36.4033923318155,16.21990748124047,98.13713789717767,101.77393208457516
398,398,7.175,-71.23443604,-76.98493195,132.3444061,0.013386465,-0.002973499,-0.074512959,0.033328604,-0.705364764,0.023542259,-76.98493195,-0.537725329,0.050288048,2.069823742,145.2045593,0,13.081316681630698,114.85566886077183,36.40305648735209,16.22149743913008,98.13647501492805,101.77435217914113
399,399,7.192,-71.20153809,-77.30153656,132.2887573,0.013489053,-0.002806727,-0.074978255,0.032488286,-0.698016882,0.023474278,-77.30153656,-0.539222062,0.050567742,2.069802761,145.2950592,0,13.08152243694155,114.83197431232415,36.40272252101141,16.22420565927048,98.1314556838805,101.7504518753826
400,400,7.209,-71.16851807,-77.61804962,132.2329559,0.013591257,-0.002639984,-0.075443603,0.032485116,-0.698019326,0.023473347,-77.61804962,-0.540727973,0.050852053,2.069777012,145.3860016,0,13.081099473711182,114.83198219316293,36.40238799332691,16.225811754524134,98.1307861876791,101.75088271945175
401,401,7.226,-71.13560486,-77.93341064,132.1773529,0.013679647,-0.002480752,-0.075958312,0.031487424,-0.692403734,0.023394626,-77.93341064,-0.542243481,0.0511408,2.069746017,145.4773712,0,13.08114861454059,114.81387482630979,36.40205461637266,16.22827468729243,98.12678614882134,101.73272621176919
402,402,7.243,-71.10257721,-78.24866486,132.1216125,0.013767665,-0.002321548,-0.076473072,0.031483892,-0.692406476,0.023393767,-78.24866486,-0.543769121,0.051433869,2.069710255,145.5691681,0,13.080715837757012,114.81388366760136,36.40172072438783,16.22989583155522,98.12611052497485,101.73316782984435
403,403,7.26,-71.06967926,-78.56274414,132.0661163,0.01384236,-0.002170567,-0.077024065,0.030746005,-0.686495841,0.023240937,-78.56274414,-0.545305371,0.051731072,2.069669724,145.6610565,0,13.080779556622893,114.79482597576214,36.401388109841484,16.232413407293173,98.12193171757993,101.71404641913924
404,404,7.277,-71.06967926,-78.56274414,132.0661163,0.01384236,-0.002170567,-0.077024065,0.030746005,-0.686495841,0.023240937,-78.56274414,-0.545305371,0.051731072,2.069669724,145.6610565,0,13.080779556622893,114.79482597576214,36.401388109841484,16.232413407293173,98.12193171757993,101.71404641913924
405,405,7.293,-71.03666687,-78.87672424,132.010498,0.013916698,-0.002019613,-0.077575117,0.030742183,-0.686498821,0.023240153,-78.87672424,-0.546852469,0.052032303,2.069624424,145.7533264,0,13.080335877990775,114.79483558392411,36.40105497618561,16.234042870480078,98.12125274515752,101.71449970593333
406,406,7.311,-71.00374603,-79.1896286,131.9550934,0.013981666,-0.001877322,-0.078154869,0.030009035,-0.681178331,0.023037292,-79.1896286,-0.548410654,0.052337408,2.069574833,145.845932,0,13.080338649964112,114.77768160873107,36.40072287611705,16.23648458348072,98.11741801879471,101.69734295876697
407,407,7.328,-70.97070313,-79.50242615,131.8995514,0.014046292,-0.001735058,-0.078734681,0.030004939,-0.68118149,0.023036569,-79.50242615,-0.549980342,0.052646305,2.069519997,145.9388733,0,13.079883966203052,114.77769179351604,36.40039022292326,16.238125879172426,98.11673419912192,101.69780782731299
408,408,7.345,-70.93771362,-79.81427002,131.8441772,0.014099347,-0.001601729,-0.079334982,0.029301327,-0.676524699,0.022787238,-79.81427002,-0.551561594,0.05295882,2.069460869,146.0321198,0,13.079819425264581,114.76267838048483,36.40005834717878,16.24047898478889,98.11328774258382,101.68285895522024
409,409,7.362,-70.90460205,-80.12600708,131.7886505,0.014152074,-0.001468425,-0.07993535,0.029297059,-0.676528037,0.022786586,-80.12600708,-0.553154826,0.053274844,2.069396973,146.1256866,0,13.079353640974578,114.76268914190189,36.39972591830905,16.242131302186237,98.11259941429432,101.68333550092731
410,410,7.378,-70.90460205,-80.12600708,131.7886505,0.014152074,-0.001468425,-0.07993535,0.029297059,-0.676528037,0.022786586,-80.12600708,-0.553154826,0.053274844,2.069396973,146.1256866,0,13.079353640974578,114.76268914190189,36.39972591830905,16.242131302186237,98.11259941429432,101.68333550092731
411,411,7.395,-70.87149048,-80.43692017,131.7332611,0.014191318,-0.001344382,-0.080549367,0.028624713,-0.672621727,0.022492787,-80.43692017,-0.55475992,0.053594172,2.069328785,146.2195435,0,13.07921455029468,114.75009577610768,36.399393930505646,16.2443818533687,98.10959291564181,101.670881225813
412,412,7.413,-70.83826447,-80.74771881,131.6777191,0.014230249,-0.001220363,-0.081163444,0.028620349,-0.672625184,0.022492211,-80.74771881,-0.556377172,0.053916678,2.069256306,146.3136902,0,13.078737890280406,114.75010692075868,36.39906143176665,16.246044396094348,98.10890037960813,101.67136903047827
413,413,7.43,-70.80491638,-81.0579834,131.6221161,0.014256039,-0.001105415,-0.081786163,0.027774407,-0.670553148,0.022194903,-81.0579834,-0.558006644,0.05424216,2.069180012,146.4081116,0,13.07843291963533,114.74342717184561,36.398728608501486,16.24802681189806,98.10697628316444,101.66499425221028
414,414,7.447,-70.77145386,-81.36814117,131.5663757,0.01428153,-0.000990489,-0.082408935,0.027769946,-0.670556664,0.022194402,-81.36814117,-0.559648395,0.054570496,2.069098949,146.5027924,0,13.077946370201463,114.74343850647841,36.39839527026645,16.24969878016532,98.106279841707,101.66549213627695
415,415,7.464,-70.73789215,-81.67771912,131.5106506,0.014294018,-0.000885195,-0.083030403,0.027172213,-0.66814369,0.021823302,-81.67771912,-0.561302483,0.054901477,2.069013596,146.5977173,0,13.077660234042712,114.73565981983741,36.398061746455646,16.251741977630285,98.10415002577982,101.6579995857947
416,416,7.482,-70.70420837,-81.98719025,131.4547577,0.014306225,-0.00077992,-0.083651923,0.027167741,-0.668147206,0.021822877,-81.98719025,-0.562968791,0.055234972,2.068924427,146.6929016,0,13.077163618708845,114.73567115421156,36.39772766947497,16.253422839823724,98.10344986971089,101.65850753550271
417,417,7.498,-70.70420837,-81.98719025,131.4547577,0.014306225,-0.00077992,-0.083651923,0.027167741,-0.668147206,0.021822877,-81.98719025,-0.562968791,0.055234972,2.068924427,146.6929016,0,13.077163618708845,114.73567115421156,36.39772766947497,16.253422839823724,98.10344986971089,101.65850753550271
418,418,7.516,-70.6703949,-82.29621887,131.3988342,0.014305696,-0.000684353,-0.084265493,0.026595702,-0.666484535,0.021417912,-82.29621887,-0.564647317,0.055570774,2.068831444,146.7883148,0,13.07680394695253,114.73031131714615,36.3973931809173,16.2553608250938,98.10176092515506,101.65350737019361
419,419,7.533,-70.63644409,-82.60513306,131.3427582,0.014304905,-0.000588803,-0.0848791,0.026591271,-0.666488111,0.021417566,-82.60513306,-0.566337883,0.055908754,2.068734646,146.8839569,0,13.076297867813988,114.73032284475846,36.39705806691334,16.257049764892805,98.10105742716536,101.65402497694447
420,420,7.549,-70.60231781,-82.91371918,131.2865753,0.014291701,-0.000502976,-0.085478686,0.026043653,-0.665555894,0.020981772,-82.91371918,-0.56804049,0.056248702,2.068634033,146.9798279,0,13.075867138171185,114.72731775837877,36.396722251173315,16.258884918424656,98.09979784125481,101.65145062020758
421,421,7.566,-70.56806183,-83.22219849,131.2302551,0.014278255,-0.000417164,-0.086078316,0.026039284,-0.665559471,0.020981502,-83.22219849,-0.569754899,0.056590486,2.068529606,147.0759125,0,13.075352189147567,114.72732928911323,36.39638584410807,16.260581674588032,98.0990910792546,101.65197709996566
422,422,7.582,-70.53357697,-83.5304718,131.1737518,0.014252784,-0.000341033,-0.086658448,0.02551485,-0.665332437,0.020517893,-83.5304718,-0.57148087,0.056933902,2.068422318,147.1721954,0,13.074853367821689,114.72659742833754,36.39604840291341,16.26231697264636,98.09824623081307,101.65174406051585
423,423,7.6,-70.49897003,-83.83863068,131.1171112,0.014227094,-0.000264914,-0.08723861,0.025510611,-0.665335953,0.020517701,-83.83863068,-0.573218465,0.057278812,2.068311214,147.268692,0,13.074330340587819,114.7266087624098,36.39571041257246,16.264021015888286,98.09753639307556,101.65227842182198
424,424,7.616,-70.49897003,-83.83863068,131.1171112,0.014227094,-0.000264914,-0.08723861,0.025510611,-0.665335953,0.020517701,-83.83863068,-0.573218465,0.057278812,2.068311214,147.268692,0,13.074330340587819,114.7266087624098,36.39571041257246,16.264021015888286,98.09753639307556,101.65227842182198
425,425,7.633,-70.46400452,-84.14684296,131.0601196,0.01419028,-0.000198005,-0.087797888,0.024781713,-0.666838646,0.020065714,-84.14684296,-0.574967146,0.057625029,2.068196774,147.3655243,0,13.073677809235134,114.7314528331153,36.395370600796795,16.265503229300126,98.09771224724848,101.65777502388016
426,426,7.651,-70.42891693,-84.45493317,131.0029755,0.014153269,-0.000131106,-0.088357195,0.024777627,-0.666842043,0.020065596,-84.45493317,-0.576726913,0.057972424,2.068078995,147.4625397,0,13.073148512625533,114.73146378373902,36.3950302439645,16.26721645516951,98.09699851144188,101.65831527111348
427,427,7.669,-70.39350891,-84.76303864,130.9455719,0.014105356,-7.37e-05,-0.088887729,0.024315832,-0.667908072,0.019554105,-84.76303864,-0.57849741,0.058320809,2.067958355,147.5597382,0,13.072526648825457,114.7349002693405,36.3946882768136,16.26877151229135,98.09691295985974,101.66237362051504
428,428,7.685,-70.35797882,-85.07102203,130.8880005,0.01405727,-1.63e-05,-0.089418285,0.024311999,-0.667911351,0.019554062,-85.07102203,-0.580278337,0.058670044,2.067834377,147.6570892,0,13.07199120725505,114.73491083968462,36.39434576466142,16.27049068442841,98.09619667817728,101.66291963242956
429,429,7.701,-70.32209778,-85.37911224,130.8301239,0.013998824,3.18e-05,-0.08991643,0.023868548,-0.669585705,0.019023178,-85.37911224,-0.582069457,0.059019942,2.067708015,147.7546234,0,13.071312007146354,114.7403084116767,36.394001440579125,16.27195933250376,98.09646902659897,101.66899640453033
430,430,7.721,-70.28607941,-85.68708038,130.7720795,0.013940229,7.99e-05,-0.090414591,0.023864945,-0.669588923,0.019023206,-85.68708038,-0.583870411,0.05937038,2.067578793,147.8523102,0,13.070771440065696,114.74031878554307,36.39365649519018,16.273684445830078,98.09575023132327,101.66954734547737
431,431,7.735,-70.28607941,-85.68708038,130.7720795,0.013940229,7.99e-05,-0.090414591,0.023864945,-0.669588923,0.019023206,-85.68708038,-0.583870411,0.05937038,2.067578793,147.8523102,0,13.070771440065696,114.74031878554307,36.39365649519018,16.273684445830078,98.09575023132327,101.66954734547737
432,432,7.752,-70.24967194,-85.99525452,130.7136841,0.013871844,0.000118983,-0.09087728,0.023438565,-0.671830654,0.018475749,-85.99525452,-0.585680783,0.059721161,2.067447186,147.9501648,0,13.070039607017897,114.74754553041812,36.39330949403064,16.275072708476554,98.09635631718037,101.67750592340022
433,433,7.769,-70.21313477,-86.30329132,130.6551056,0.013803335,0.000158016,-0.09133999,0.023435198,-0.671833634,0.018475844,-86.30329132,-0.587500274,0.060072172,2.067312717,148.048172,0,13.06949497968578,114.7475551372481,36.39296191788839,16.276803517861783,98.09563501706293,101.67806015756231
434,434,7.786,-70.17616272,-86.61161804,130.5961304,0.013725637,0.000188234,-0.091764241,0.023016227,-0.67459929,0.017914547,-86.61161804,-0.589328527,0.060423229,2.067175388,148.146347,0,13.068715277503443,114.75647108861548,36.39261201215368,16.278118085455812,98.09654907784868,101.68775581111204
435,435,7.803,-70.1390686,-86.91981506,130.5369873,0.013647843,0.000218455,-0.092188515,0.023013178,-0.674602091,0.017914711,-86.91981506,-0.591165125,0.060774203,2.067036629,148.2446747,0,13.068167681400269,114.7564801186275,36.392261565496604,16.279854583725328,98.09582530710055,101.68831243722722
436,436,7.82,-70.10142517,-87.22853851,130.4772491,0.013561534,0.00024044,-0.092575125,0.022383319,-0.67901057,0.017372523,-87.22853851,-0.59300971,0.061124936,2.066895008,148.3431549,0,13.067246759100243,114.77069270302283,36.391908090494645,16.2809256705293,98.0977102270091,101.70344594392259
437,437,7.837,-70.10142517,-87.22853851,130.4772491,0.013561534,0.00024044,-0.092575125,0.022383319,-0.67901057,0.017372523,-87.22853851,-0.59300971,0.061124936,2.066895008,148.3431549,0,13.067246759100243,114.77069270302283,36.391908090494645,16.2809256705293,98.0977102270091,101.70344594392259
438,438,7.854,-70.06364441,-87.53712463,130.4173431,0.013475152,0.000262431,-0.092961736,0.022380596,-0.679013252,0.017372752,-87.53712463,-0.594861925,0.061475307,2.066751957,148.4417877,0,13.066698231021338,114.7707013497571,36.391554002354624,16.28266757663774,98.09698413476917,101.70400311873577
439,439,7.872,-70.025383,-87.846138,130.3569336,0.01338107,0.000276186,-0.093306854,0.022012249,-0.682664275,0.016790081,-87.846138,-0.596721172,0.061825156,2.066606998,148.5405579,0,13.06584060028104,114.78247240522828,36.39119728226019,16.28385903147557,98.09841813179087,101.71663180494724
440,440,7.888,-69.98698425,-88.15502167,130.2963715,0.013286942,0.00028995,-0.09365198,0.02200981,-0.682666719,0.016790366,-88.15502167,-0.598587394,0.062174369,2.066459656,148.6394958,0,13.065291268850672,114.78248028492561,36.3908399448934,16.28560636337352,98.09768964758777,101.71718901607494
441,441,7.906,-69.94807434,-88.46438599,130.2352753,0.013185778,0.000295817,-0.093954898,0.021653207,-0.68670702,0.016201137,-88.46438599,-0.600459933,0.062522784,2.066310883,148.7385712,0,13.06440035815875,114.79550686302096,36.390479794437496,16.286744618090374,98.09935189296988,101.73110650486221
442,442,7.922,-69.9090271,-88.77361298,130.1740112,0.013084591,0.000301695,-0.094257824,0.021651134,-0.686709225,0.016201483,-88.77361298,-0.602338493,0.062870301,2.066160679,148.8378143,0,13.063851362961998,114.79551397243011,36.39011903084353,16.28849737767283,98.09862101547866,101.73166260946812
443,443,7.939,-69.9090271,-88.77361298,130.1740112,0.013084591,0.000301695,-0.094257824,0.021651134,-0.686709225,0.016201483,-88.77361298,-0.602338493,0.062870301,2.066160679,148.8378143,0,13.063851362961998,114.79551397243011,36.39011903084353,16.28849737767283,98.09862101547866,101.73166260946812
444,444,7.956,-69.8694458,-89.08337402,130.1121826,0.012977025,0.000300035,-0.094518289,0.021304701,-0.691091716,0.015607958,-89.08337402,-0.604222417,0.063216783,2.066009045,148.9371948,0,13.062932360866231,114.80964438803238,36.389755311075724,16.289589675182405,98.10048359292213,101.74671202716615
445,445,7.976,-69.82972717,-89.39299774,130.0501862,0.012869461,0.000298389,-0.094778761,0.021303013,-0.691093624,0.015608357,-89.39299774,-0.606111646,0.063562103,2.065855503,149.0367279,0,13.062384770337614,114.80965054010223,36.38939097816451,16.291347602688376,98.09975039993776,101.74726576976461
446,446,7.993,-69.7894516,-89.70320129,129.9876099,0.012756172,0.000289579,-0.094996981,0.020965122,-0.695771575,0.01501268,-89.70320129,-0.608005464,0.063906141,2.065701485,149.1364136,0,13.061442626827889,114.8247342488678,36.389023550173704,16.29240112381658,98.10178560627376,101.76329162203992
447,447,8.011,-69.7490387,-90.01325989,129.9248505,0.01264291,0.000280785,-0.095215201,0.020963788,-0.695773363,0.01501313,-90.01325989,-0.609903574,0.064248793,2.065546036,149.2362518,0,13.060897548708619,114.82474001426941,36.38865551312378,16.294164459172187,98.10105009123674,101.76384246556078
448,448,8.028,-69.70796204,-90.32411194,129.8613129,0.012524559,0.00026545,-0.095394067,0.020395057,-0.701946437,0.014443422,-90.32411194,-0.611805558,0.064589933,2.065389633,149.3362427,0,13.05983213118585,114.84464565529886,36.38828373254473,16.29499814359961,98.10396838406876,101.78481352411302
449,449,8.045,-69.66674042,-90.6348114,129.7976074,0.012406258,0.000250133,-0.095572926,0.020393997,-0.701948047,0.014443916,-90.6348114,-0.613711119,0.064929478,2.065232277,149.4363861,0,13.059291429910445,114.8446508470419,36.3879113088462,16.296766897364282,98.1032305118841,101.78535941713146
450,450,8.062,-69.62493896,-90.94615936,129.7332611,0.012283769,0.000228405,-0.09571109,0.020089958,-0.707055032,0.013848531,-90.94615936,-0.615619719,0.065267295,2.065074444,149.5366821,0,13.058320652992427,114.86111966150939,36.38753563880943,16.297767774686328,98.1055149986051,101.80279900851697
451,451,8.079,-69.62493896,-90.94615936,129.7332611,0.012283769,0.000228405,-0.09571109,0.020089958,-0.707055032,0.013848531,-90.94615936,-0.615619719,0.065267295,2.065074444,149.5366821,0,13.058320652992427,114.86111966150939,36.38753563880943,16.297767774686328,98.1055149986051,101.80279900851697
452,452,8.097,-69.58300018,-91.25735474,129.6687469,0.012161352,0.000206698,-0.095849238,0.020089243,-0.707056284,0.013849068,-91.25735474,-0.617531121,0.065603308,2.06491518,149.637146,0,13.057784233274909,114.86112369900926,36.38715936384784,16.299542244189308,98.10477454981958,101.80333946573435
453,453,8.115,-69.54045868,-91.56921387,129.6035767,0.012036446,0.000179008,-0.09594807,0.019787317,-0.712322474,0.013257678,-91.56921387,-0.619444668,0.06593743,2.064755917,149.737793,0,13.0568048384311,114.87810674055267,36.386779719984766,16.30052599376021,98.10715057380652,101.82130190212156
454,454,8.132,-69.49777985,-91.88092804,129.5382233,0.011911632,0.000151341,-0.096046887,0.019786913,-0.712323606,0.013258251,-91.88092804,-0.621360362,0.066269577,2.064596176,149.8386078,0,13.056273683422928,114.8781103912525,36.38639946706794,16.302306680041692,98.10640746509567,101.82183670782958
455,455,8.15,-69.45449829,-92.19329834,129.4721985,0.011786979,0.000117828,-0.09610679,0.019478587,-0.717627764,0.012700393,-92.19329834,-0.623277426,0.066599682,2.064435959,149.9396362,0,13.05529670044172,114.89521672635975,36.386015849278564,16.303292160472836,98.10880299845661,101.83992002591803
456,456,8.167,-69.41108704,-92.50551605,129.4060059,0.011662436,8.43e-05,-0.096166678,0.019478561,-0.717628717,0.012700993,-92.50551605,-0.625195742,0.066927716,2.064275265,150.0408478,0,13.05477157386249,114.89521979993779,36.38563166471972,16.30507988319331,98.10805685625586,101.8404482260753
457,457,8.184,-69.36707306,-92.81838989,129.3391418,0.011534556,4.6e-05,-0.096191682,0.019166401,-0.722945213,0.012166454,-92.81838989,-0.627114773,0.06725356,2.064115047,150.1422729,0,13.053799881890253,114.91236678111535,36.38524411528834,16.30607123586484,98.11045660701542,101.8585668992251
458,458,8.201,-69.32292175,-93.13111115,129.2720795,0.011406802,7.66e-06,-0.096216664,0.019166673,-0.722945869,0.012167087,-93.13111115,-0.629034281,0.067577153,2.063953876,150.2438965,0,13.053281585179155,114.91236889692627,36.384855960882135,16.30786628123261,98.1097072493259,101.85908731174712
459,459,8.219,-69.32292175,-93.13111115,129.2720795,0.011406802,7.66e-06,-0.096216664,0.019166673,-0.722945869,0.012167087,-93.13111115,-0.629034281,0.067577153,2.063953876,150.2438965,0,13.053281585179155,114.91236889692627,36.384855960882135,16.30786628123261,98.1097072493259,101.85908731174712
460,460,8.237,-69.27806854,-93.44467163,129.2041779,0.011276379,-3.49e-05,-0.096211135,0.018600585,-0.729615688,0.011668481,-93.44467163,-0.630954146,0.0678984,2.063793659,150.3457489,0,13.05220273063895,114.93388188034598,36.38446384774638,16.308662491537827,98.11290495556543,101.88167914970703
461,461,8.253,-69.233078,-93.7580719,129.1361084,0.011146097,-7.74e-05,-0.096205585,0.018601101,-0.729616165,0.011669138,-93.7580719,-0.632873714,0.068217248,2.063632488,150.4478149,0,13.051692811456796,114.93388341892054,36.38407113372011,16.31046537875514,98.11215222798559,101.88219060746374
462,462,8.269,-69.18749237,-94.07211304,129.067337,0.011014127,-0.000123881,-0.096169829,0.018297927,-0.734900892,0.011162996,-94.07211304,-0.634792924,0.068533622,2.063472271,150.5501251,0,13.050739449324109,114.95092985031363,36.38367510118989,16.311478767356853,98.11452627533255,101.90019040098952
